tag,ts,value
motor.C17156D.m99,2022.11.05T15:46:14.437,2
motor.C17156C.m1,2022.11.05T15:46:15.265,2
motor.C17156C.m15,2022.11.05T15:46:15.265,2
motor.C17156C.m16,2022.11.05T15:46:15.265,1
motor.C17156C.m2,2022.11.05T15:46:15.265,2
motor.C17156C.m22,2022.11.05T15:46:15.265,2
motor.C17156C.m23,2022.11.05T15:46:15.265,1
motor.C17156C.m29,2022.11.05T15:46:15.265,2
motor.C17156C.m30,2022.11.05T15:46:15.265,1
motor.C17156C.m36,2022.11.05T15:46:15.265,2
motor.C17156C.m37,2022.11.05T15:46:15.265,2
motor.C17156C.m8,2022.11.05T15:46:15.265,2
motor.C17156C.m9,2022.11.05T15:46:15.265,2
motor.C17156G.m1,2022.11.05T15:46:15.734,2
motor.C17156G.m104,2022.11.05T15:46:15.734,2
motor.C17156G.m124,2022.11.05T15:46:15.734,2
motor.C17156G.m131,2022.11.05T15:46:15.734,2
motor.C17156G.m146,2022.11.05T15:46:15.734,2
motor.C17156G.m153,2022.11.05T15:46:15.734,0
motor.C17156G.m175,2022.11.05T15:46:15.734,0
motor.C17156G.m182,2022.11.05T15:46:15.734,0
motor.C17156G.m204,2022.11.05T15:46:15.734,0
motor.C17156G.m211,2022.11.05T15:46:15.734,0
motor.C17156G.m43,2022.11.05T15:46:15.734,0
motor.C17156G.m56,2022.11.05T15:46:15.734,0
motor.C17156G.m70,2022.11.05T15:46:15.734,0
motor.C17156G.m77,2022.11.05T15:46:15.734,0
motor.C17156G.m97,2022.11.05T15:46:15.734,0
motor.C17156B.m1,2022.11.05T15:46:17.750,2
motor.C17156B.m104,2022.11.05T15:46:17.750,1
motor.C17156B.m124,2022.11.05T15:46:17.750,2
motor.C17156B.m131,2022.11.05T15:46:17.750,2
motor.C17156B.m146,2022.11.05T15:46:17.750,2
motor.C17156B.m153,2022.11.05T15:46:17.750,2
motor.C17156B.m175,2022.11.05T15:46:17.750,2
motor.C17156B.m182,2022.11.05T15:46:17.750,1
motor.C17156B.m204,2022.11.05T15:46:17.750,2
motor.C17156B.m211,2022.11.05T15:46:17.750,2
motor.C17156B.m224,2022.11.05T15:46:17.750,2
motor.C17156B.m56,2022.11.05T15:46:17.750,1
motor.C17156B.m70,2022.11.05T15:46:17.750,2
motor.C17156B.m77,2022.11.05T15:46:17.750,2
motor.C17156B.m97,2022.11.05T15:46:17.750,1
motor.C17156D.m11,2022.11.05T15:46:19.437,1
motor.C17156D.m78,2022.11.05T15:46:19.437,2
motor.C17156D.m99,2022.11.05T15:46:19.437,2
motor.C17156C.m1,2022.11.05T15:46:20.265,2
motor.C17156C.m15,2022.11.05T15:46:20.265,2
motor.C17156C.m16,2022.11.05T15:46:20.265,1
motor.C17156C.m2,2022.11.05T15:46:20.265,2
motor.C17156C.m22,2022.11.05T15:46:20.265,2
motor.C17156C.m23,2022.11.05T15:46:20.265,1
motor.C17156C.m29,2022.11.05T15:46:20.265,2
motor.C17156C.m30,2022.11.05T15:46:20.265,1
motor.C17156C.m36,2022.11.05T15:46:20.265,2
motor.C17156C.m37,2022.11.05T15:46:20.265,2
motor.C17156C.m8,2022.11.05T15:46:20.265,2
motor.C17156C.m9,2022.11.05T15:46:20.265,2
motor.C17156E.m37,2022.11.05T15:46:20.421,2
motor.C17156G.m1,2022.11.05T15:46:20.734,2
motor.C17156G.m104,2022.11.05T15:46:20.734,2
motor.C17156G.m124,2022.11.05T15:46:20.734,2
motor.C17156G.m131,2022.11.05T15:46:20.734,2
motor.C17156G.m146,2022.11.05T15:46:20.734,2
motor.C17156G.m153,2022.11.05T15:46:20.734,0
motor.C17156G.m175,2022.11.05T15:46:20.734,0
motor.C17156G.m182,2022.11.05T15:46:20.734,0
motor.C17156G.m204,2022.11.05T15:46:20.734,0
motor.C17156G.m211,2022.11.05T15:46:20.734,0
motor.C17156G.m43,2022.11.05T15:46:20.734,0
motor.C17156G.m56,2022.11.05T15:46:20.734,0
motor.C17156G.m70,2022.11.05T15:46:20.734,0
motor.C17156G.m77,2022.11.05T15:46:20.734,0
motor.C17156G.m97,2022.11.05T15:46:20.734,0
motor.C17156B.m1,2022.11.05T15:46:22.750,0
motor.C17156B.m104,2022.11.05T15:46:22.750,1
motor.C17156B.m124,2022.11.05T15:46:22.750,1
motor.C17156B.m131,2022.11.05T15:46:22.750,2
motor.C17156B.m146,2022.11.05T15:46:22.750,1
motor.C17156B.m153,2022.11.05T15:46:22.750,2
motor.C17156B.m175,2022.11.05T15:46:22.750,2
motor.C17156B.m182,2022.11.05T15:46:22.750,1
motor.C17156B.m204,2022.11.05T15:46:22.750,2
motor.C17156B.m211,2022.11.05T15:46:22.750,2
motor.C17156B.m224,2022.11.05T15:46:22.750,2
motor.C17156B.m56,2022.11.05T15:46:22.750,1
motor.C17156B.m70,2022.11.05T15:46:22.750,2
motor.C17156B.m77,2022.11.05T15:46:22.750,2
motor.C17156B.m97,2022.11.05T15:46:22.750,1
motor.C17156D.m11,2022.11.05T15:46:24.437,1
motor.C17156D.m78,2022.11.05T15:46:24.437,2
motor.C17156D.m99,2022.11.05T15:46:24.437,2
motor.C17156C.m1,2022.11.05T15:46:25.265,2
motor.C17156C.m15,2022.11.05T15:46:25.265,2
motor.C17156C.m16,2022.11.05T15:46:25.265,1
motor.C17156C.m2,2022.11.05T15:46:25.265,2
motor.C17156C.m22,2022.11.05T15:46:25.265,2
motor.C17156C.m23,2022.11.05T15:46:25.265,1
motor.C17156C.m29,2022.11.05T15:46:25.265,2
motor.C17156C.m30,2022.11.05T15:46:25.265,1
motor.C17156C.m36,2022.11.05T15:46:25.265,2
motor.C17156C.m37,2022.11.05T15:46:25.265,2
motor.C17156C.m8,2022.11.05T15:46:25.265,2
motor.C17156C.m9,2022.11.05T15:46:25.265,2
motor.C17156G.m1,2022.11.05T15:46:25.734,2
motor.C17156G.m104,2022.11.05T15:46:25.734,2
motor.C17156G.m124,2022.11.05T15:46:25.734,2
motor.C17156G.m131,2022.11.05T15:46:25.734,2
motor.C17156G.m146,2022.11.05T15:46:25.734,1
motor.C17156G.m153,2022.11.05T15:46:25.734,0
motor.C17156G.m175,2022.11.05T15:46:25.734,0
motor.C17156G.m182,2022.11.05T15:46:25.734,0
motor.C17156G.m204,2022.11.05T15:46:25.734,0
motor.C17156G.m211,2022.11.05T15:46:25.734,0
motor.C17156G.m43,2022.11.05T15:46:25.734,0
motor.C17156G.m56,2022.11.05T15:46:25.734,0
motor.C17156G.m70,2022.11.05T15:46:25.734,0
motor.C17156G.m77,2022.11.05T15:46:25.734,0
motor.C17156G.m97,2022.11.05T15:46:25.734,0
motor.C17156E.m37,2022.11.05T15:46:26.421,2
motor.C17156B.m1,2022.11.05T15:46:27.750,0
motor.C17156B.m104,2022.11.05T15:46:27.750,2
motor.C17156B.m124,2022.11.05T15:46:27.750,1
motor.C17156B.m131,2022.11.05T15:46:27.750,2
motor.C17156B.m146,2022.11.05T15:46:27.750,1
motor.C17156B.m153,2022.11.05T15:46:27.750,2
motor.C17156B.m175,2022.11.05T15:46:27.750,2
motor.C17156B.m182,2022.11.05T15:46:27.750,1
motor.C17156B.m204,2022.11.05T15:46:27.750,2
motor.C17156B.m211,2022.11.05T15:46:27.750,2
motor.C17156B.m224,2022.11.05T15:46:27.750,2
motor.C17156B.m56,2022.11.05T15:46:27.750,1
motor.C17156B.m70,2022.11.05T15:46:27.750,2
motor.C17156B.m77,2022.11.05T15:46:27.750,2
motor.C17156B.m97,2022.11.05T15:46:27.750,1
motor.C17156D.m11,2022.11.05T15:46:29.437,1
motor.C17156D.m78,2022.11.05T15:46:29.437,2
motor.C17156D.m99,2022.11.05T15:46:29.437,2
motor.C17156C.m1,2022.11.05T15:46:30.265,2
motor.C17156C.m15,2022.11.05T15:46:30.265,2
motor.C17156C.m16,2022.11.05T15:46:30.265,2
motor.C17156C.m2,2022.11.05T15:46:30.265,2
motor.C17156C.m22,2022.11.05T15:46:30.265,2
motor.C17156C.m23,2022.11.05T15:46:30.265,1
motor.C17156C.m29,2022.11.05T15:46:30.265,2
motor.C17156C.m30,2022.11.05T15:46:30.265,1
motor.C17156C.m36,2022.11.05T15:46:30.265,2
motor.C17156C.m37,2022.11.05T15:46:30.265,1
motor.C17156C.m8,2022.11.05T15:46:30.265,2
motor.C17156C.m9,2022.11.05T15:46:30.265,2
motor.C17156G.m1,2022.11.05T15:46:30.734,2
motor.C17156G.m104,2022.11.05T15:46:30.734,2
motor.C17156G.m124,2022.11.05T15:46:30.734,2
motor.C17156G.m131,2022.11.05T15:46:30.734,2
motor.C17156G.m146,2022.11.05T15:46:30.734,1
motor.C17156G.m153,2022.11.05T15:46:30.734,0
motor.C17156G.m175,2022.11.05T15:46:30.734,0
motor.C17156G.m182,2022.11.05T15:46:30.734,0
motor.C17156G.m204,2022.11.05T15:46:30.734,0
motor.C17156G.m211,2022.11.05T15:46:30.734,0
motor.C17156G.m43,2022.11.05T15:46:30.734,0
motor.C17156G.m56,2022.11.05T15:46:30.734,0
motor.C17156G.m70,2022.11.05T15:46:30.734,0
motor.C17156G.m77,2022.11.05T15:46:30.734,0
motor.C17156G.m97,2022.11.05T15:46:30.734,0
motor.C17156E.m37,2022.11.05T15:46:32.421,2
motor.C17156B.m1,2022.11.05T15:46:32.750,0
motor.C17156B.m104,2022.11.05T15:46:32.750,2
motor.C17156B.m124,2022.11.05T15:46:32.750,1
motor.C17156B.m131,2022.11.05T15:46:32.750,2
motor.C17156B.m146,2022.11.05T15:46:32.750,1
motor.C17156B.m153,2022.11.05T15:46:32.750,2
motor.C17156B.m175,2022.11.05T15:46:32.750,2
motor.C17156B.m182,2022.11.05T15:46:32.750,1
motor.C17156B.m204,2022.11.05T15:46:32.750,2
motor.C17156B.m211,2022.11.05T15:46:32.750,2
motor.C17156B.m224,2022.11.05T15:46:32.750,2
motor.C17156B.m56,2022.11.05T15:46:32.750,1
motor.C17156B.m70,2022.11.05T15:46:32.750,2
motor.C17156B.m77,2022.11.05T15:46:32.750,2
motor.C17156B.m97,2022.11.05T15:46:32.750,1
motor.C17156D.m11,2022.11.05T15:46:34.437,1
motor.C17156D.m78,2022.11.05T15:46:34.437,2
motor.C17156D.m99,2022.11.05T15:46:34.437,2
motor.C17156C.m1,2022.11.05T15:46:35.265,2
motor.C17156C.m15,2022.11.05T15:46:35.265,2
motor.C17156C.m16,2022.11.05T15:46:35.265,2
motor.C17156C.m2,2022.11.05T15:46:35.265,2
motor.C17156C.m22,2022.11.05T15:46:35.265,2
motor.C17156C.m23,2022.11.05T15:46:35.265,1
motor.C17156C.m29,2022.11.05T15:46:35.265,2
motor.C17156C.m30,2022.11.05T15:46:35.265,1
motor.C17156C.m36,2022.11.05T15:46:35.265,2
motor.C17156C.m37,2022.11.05T15:46:35.265,1
motor.C17156C.m8,2022.11.05T15:46:35.265,2
motor.C17156C.m9,2022.11.05T15:46:35.265,2
motor.C17156G.m1,2022.11.05T15:46:35.734,2
motor.C17156G.m104,2022.11.05T15:46:35.734,2
motor.C17156G.m124,2022.11.05T15:46:35.734,2
motor.C17156G.m131,2022.11.05T15:46:35.734,2
motor.C17156G.m146,2022.11.05T15:46:35.734,1
motor.C17156G.m153,2022.11.05T15:46:35.734,0
motor.C17156G.m175,2022.11.05T15:46:35.734,0
motor.C17156G.m182,2022.11.05T15:46:35.734,0
motor.C17156G.m204,2022.11.05T15:46:35.734,0
motor.C17156G.m211,2022.11.05T15:46:35.734,0
motor.C17156G.m43,2022.11.05T15:46:35.734,0
motor.C17156G.m56,2022.11.05T15:46:35.734,0
motor.C17156G.m70,2022.11.05T15:46:35.734,0
motor.C17156G.m77,2022.11.05T15:46:35.734,0
motor.C17156G.m97,2022.11.05T15:46:35.734,0
motor.C17156B.m1,2022.11.05T15:46:37.750,0
motor.C17156B.m104,2022.11.05T15:46:37.750,2
motor.C17156B.m124,2022.11.05T15:46:37.750,1
motor.C17156B.m131,2022.11.05T15:46:37.750,2
motor.C17156B.m146,2022.11.05T15:46:37.750,1
motor.C17156B.m153,2022.11.05T15:46:37.750,2
motor.C17156B.m175,2022.11.05T15:46:37.750,2
motor.C17156B.m182,2022.11.05T15:46:37.750,1
motor.C17156B.m204,2022.11.05T15:46:37.750,2
motor.C17156B.m211,2022.11.05T15:46:37.750,2
motor.C17156B.m224,2022.11.05T15:46:37.750,2
motor.C17156B.m56,2022.11.05T15:46:37.750,1
motor.C17156B.m70,2022.11.05T15:46:37.750,2
motor.C17156B.m77,2022.11.05T15:46:37.750,2
motor.C17156B.m97,2022.11.05T15:46:37.750,1
motor.C17156E.m37,2022.11.05T15:46:38.421,2
motor.C17156D.m11,2022.11.05T15:46:39.437,1
motor.C17156D.m78,2022.11.05T15:46:39.437,2
motor.C17156D.m99,2022.11.05T15:46:39.437,2
motor.C17156C.m1,2022.11.05T15:46:40.265,2
motor.C17156C.m15,2022.11.05T15:46:40.265,2
motor.C17156C.m16,2022.11.05T15:46:40.265,2
motor.C17156C.m2,2022.11.05T15:46:40.265,2
motor.C17156C.m22,2022.11.05T15:46:40.265,2
motor.C17156C.m23,2022.11.05T15:46:40.265,2
motor.C17156C.m29,2022.11.05T15:46:40.265,2
motor.C17156C.m30,2022.11.05T15:46:40.265,1
motor.C17156C.m36,2022.11.05T15:46:40.265,2
motor.C17156C.m37,2022.11.05T15:46:40.265,1
motor.C17156C.m8,2022.11.05T15:46:40.265,2
motor.C17156C.m9,2022.11.05T15:46:40.265,2
motor.C17156G.m1,2022.11.05T15:46:40.734,2
motor.C17156G.m104,2022.11.05T15:46:40.734,2
motor.C17156G.m124,2022.11.05T15:46:40.734,2
motor.C17156G.m131,2022.11.05T15:46:40.734,2
motor.C17156G.m146,2022.11.05T15:46:40.734,1
motor.C17156G.m153,2022.11.05T15:46:40.734,0
motor.C17156G.m175,2022.11.05T15:46:40.734,0
motor.C17156G.m182,2022.11.05T15:46:40.734,0
motor.C17156G.m204,2022.11.05T15:46:40.734,0
motor.C17156G.m211,2022.11.05T15:46:40.734,0
motor.C17156G.m43,2022.11.05T15:46:40.734,0
motor.C17156G.m56,2022.11.05T15:46:40.734,0
motor.C17156G.m70,2022.11.05T15:46:40.734,0
motor.C17156G.m77,2022.11.05T15:46:40.734,0
motor.C17156G.m97,2022.11.05T15:46:40.734,0
motor.C17156B.m1,2022.11.05T15:46:42.750,0
motor.C17156B.m104,2022.11.05T15:46:42.750,2
motor.C17156B.m124,2022.11.05T15:46:42.750,1
motor.C17156B.m131,2022.11.05T15:46:42.750,2
motor.C17156B.m146,2022.11.05T15:46:42.750,1
motor.C17156B.m153,2022.11.05T15:46:42.750,2
motor.C17156B.m175,2022.11.05T15:46:42.750,2
motor.C17156B.m182,2022.11.05T15:46:42.750,2
motor.C17156B.m204,2022.11.05T15:46:42.750,1
motor.C17156B.m211,2022.11.05T15:46:42.750,2
motor.C17156B.m224,2022.11.05T15:46:42.750,2
motor.C17156B.m56,2022.11.05T15:46:42.750,1
motor.C17156B.m70,2022.11.05T15:46:42.750,2
motor.C17156B.m77,2022.11.05T15:46:42.750,2
motor.C17156B.m97,2022.11.05T15:46:42.750,1
motor.C17156E.m37,2022.11.05T15:46:44.421,2
motor.C17156D.m11,2022.11.05T15:46:44.437,1
motor.C17156D.m78,2022.11.05T15:46:44.437,2
motor.C17156D.m99,2022.11.05T15:46:44.437,2
motor.C17156C.m1,2022.11.05T15:46:45.265,2
motor.C17156C.m15,2022.11.05T15:46:45.265,2
motor.C17156C.m16,2022.11.05T15:46:45.265,2
motor.C17156C.m2,2022.11.05T15:46:45.265,2
motor.C17156C.m22,2022.11.05T15:46:45.265,2
motor.C17156C.m23,2022.11.05T15:46:45.265,2
motor.C17156C.m29,2022.11.05T15:46:45.265,2
motor.C17156C.m30,2022.11.05T15:46:45.265,1
motor.C17156C.m36,2022.11.05T15:46:45.265,2
motor.C17156C.m37,2022.11.05T15:46:45.265,1
motor.C17156C.m8,2022.11.05T15:46:45.265,1
motor.C17156C.m9,2022.11.05T15:46:45.265,2
motor.C17156G.m1,2022.11.05T15:46:45.734,2
motor.C17156G.m104,2022.11.05T15:46:45.734,2
motor.C17156G.m124,2022.11.05T15:46:45.734,2
motor.C17156G.m131,2022.11.05T15:46:45.734,2
motor.C17156G.m146,2022.11.05T15:46:45.734,1
motor.C17156G.m153,2022.11.05T15:46:45.734,0
motor.C17156G.m175,2022.11.05T15:46:45.734,0
motor.C17156G.m182,2022.11.05T15:46:45.734,0
motor.C17156G.m204,2022.11.05T15:46:45.734,0
motor.C17156G.m211,2022.11.05T15:46:45.734,0
motor.C17156G.m43,2022.11.05T15:46:45.734,0
motor.C17156G.m56,2022.11.05T15:46:45.734,0
motor.C17156G.m70,2022.11.05T15:46:45.734,0
motor.C17156G.m77,2022.11.05T15:46:45.734,0
motor.C17156G.m97,2022.11.05T15:46:45.734,0
motor.C17156B.m1,2022.11.05T15:46:47.750,0
motor.C17156B.m104,2022.11.05T15:46:47.750,2
motor.C17156B.m124,2022.11.05T15:46:47.750,1
motor.C17156B.m131,2022.11.05T15:46:47.750,2
motor.C17156B.m146,2022.11.05T15:46:47.750,1
motor.C17156B.m153,2022.11.05T15:46:47.750,2
motor.C17156B.m175,2022.11.05T15:46:47.750,2
motor.C17156B.m182,2022.11.05T15:46:47.750,2
motor.C17156B.m204,2022.11.05T15:46:47.750,1
motor.C17156B.m211,2022.11.05T15:46:47.750,2
motor.C17156B.m224,2022.11.05T15:46:47.750,2
motor.C17156B.m56,2022.11.05T15:46:47.750,2
motor.C17156B.m70,2022.11.05T15:46:47.750,2
motor.C17156B.m77,2022.11.05T15:46:47.750,2
motor.C17156B.m97,2022.11.05T15:46:47.750,2
motor.C17156D.m11,2022.11.05T15:46:49.437,1
motor.C17156D.m78,2022.11.05T15:46:49.437,2
motor.C17156D.m99,2022.11.05T15:46:49.437,2
motor.C17156C.m1,2022.11.05T15:46:50.265,2
motor.C17156C.m15,2022.11.05T15:46:50.265,2
motor.C17156C.m16,2022.11.05T15:46:50.265,2
motor.C17156C.m2,2022.11.05T15:46:50.265,2
motor.C17156C.m22,2022.11.05T15:46:50.265,2
motor.C17156C.m23,2022.11.05T15:46:50.265,2
motor.C17156C.m29,2022.11.05T15:46:50.265,2
motor.C17156C.m30,2022.11.05T15:46:50.265,1
motor.C17156C.m36,2022.11.05T15:46:50.265,1
motor.C17156C.m37,2022.11.05T15:46:50.265,1
motor.C17156C.m8,2022.11.05T15:46:50.265,1
motor.C17156C.m9,2022.11.05T15:46:50.265,2
motor.C17156E.m37,2022.11.05T15:46:50.421,2
motor.C17156G.m1,2022.11.05T15:46:50.734,2
motor.C17156G.m104,2022.11.05T15:46:50.734,2
motor.C17156G.m124,2022.11.05T15:46:50.734,2
motor.C17156G.m131,2022.11.05T15:46:50.734,2
motor.C17156G.m146,2022.11.05T15:46:50.734,1
motor.C17156G.m153,2022.11.05T15:46:50.734,0
motor.C17156G.m175,2022.11.05T15:46:50.734,0
motor.C17156G.m182,2022.11.05T15:46:50.734,0
motor.C17156G.m204,2022.11.05T15:46:50.734,0
motor.C17156G.m211,2022.11.05T15:46:50.734,0
motor.C17156G.m43,2022.11.05T15:46:50.734,0
motor.C17156G.m56,2022.11.05T15:46:50.734,0
motor.C17156G.m70,2022.11.05T15:46:50.734,0
motor.C17156G.m77,2022.11.05T15:46:50.734,0
motor.C17156G.m97,2022.11.05T15:46:50.734,0
motor.C17156B.m1,2022.11.05T15:46:52.750,0
motor.C17156B.m104,2022.11.05T15:46:52.750,2
motor.C17156B.m124,2022.11.05T15:46:52.750,1
motor.C17156B.m131,2022.11.05T15:46:52.750,2
motor.C17156B.m146,2022.11.05T15:46:52.750,1
motor.C17156B.m153,2022.11.05T15:46:52.750,2
motor.C17156B.m175,2022.11.05T15:46:52.750,2
motor.C17156B.m182,2022.11.05T15:46:52.750,2
motor.C17156B.m204,2022.11.05T15:46:52.750,1
motor.C17156B.m211,2022.11.05T15:46:52.750,2
motor.C17156B.m224,2022.11.05T15:46:52.750,2
motor.C17156B.m56,2022.11.05T15:46:52.750,2
motor.C17156B.m70,2022.11.05T15:46:52.750,1
motor.C17156B.m77,2022.11.05T15:46:52.750,2
motor.C17156B.m97,2022.11.05T15:46:52.750,2
motor.C17156D.m11,2022.11.05T15:46:54.453,1
motor.C17156D.m78,2022.11.05T15:46:54.453,2
motor.C17156D.m99,2022.11.05T15:46:54.453,2
motor.C17156C.m1,2022.11.05T15:46:55.265,2
motor.C17156C.m15,2022.11.05T15:46:55.265,2
motor.C17156C.m16,2022.11.05T15:46:55.265,2
motor.C17156C.m2,2022.11.05T15:46:55.265,2
motor.C17156C.m22,2022.11.05T15:46:55.265,2
motor.C17156C.m23,2022.11.05T15:46:55.265,2
motor.C17156C.m29,2022.11.05T15:46:55.265,2
motor.C17156C.m30,2022.11.05T15:46:55.265,1
motor.C17156C.m36,2022.11.05T15:46:55.265,1
motor.C17156C.m37,2022.11.05T15:46:55.265,1
motor.C17156C.m8,2022.11.05T15:46:55.265,1
motor.C17156C.m9,2022.11.05T15:46:55.265,2
motor.C17156G.m1,2022.11.05T15:46:55.734,2
motor.C17156G.m104,2022.11.05T15:46:55.734,2
motor.C17156G.m124,2022.11.05T15:46:55.734,2
motor.C17156G.m131,2022.11.05T15:46:55.734,2
motor.C17156G.m146,2022.11.05T15:46:55.734,1
motor.C17156G.m153,2022.11.05T15:46:55.734,0
motor.C17156G.m175,2022.11.05T15:46:55.734,0
motor.C17156G.m182,2022.11.05T15:46:55.734,0
motor.C17156G.m204,2022.11.05T15:46:55.734,0
motor.C17156G.m211,2022.11.05T15:46:55.734,0
motor.C17156G.m43,2022.11.05T15:46:55.734,0
motor.C17156G.m56,2022.11.05T15:46:55.734,0
motor.C17156G.m70,2022.11.05T15:46:55.734,0
motor.C17156G.m77,2022.11.05T15:46:55.734,0
motor.C17156G.m97,2022.11.05T15:46:55.734,0
motor.C17156E.m37,2022.11.05T15:46:56.421,2
motor.C17156B.m1,2022.11.05T15:46:57.750,0
motor.C17156B.m104,2022.11.05T15:46:57.750,2
motor.C17156B.m124,2022.11.05T15:46:57.750,1
motor.C17156B.m131,2022.11.05T15:46:57.750,2
motor.C17156B.m146,2022.11.05T15:46:57.750,1
motor.C17156B.m153,2022.11.05T15:46:57.750,2
motor.C17156B.m175,2022.11.05T15:46:57.750,2
motor.C17156B.m182,2022.11.05T15:46:57.750,2
motor.C17156B.m204,2022.11.05T15:46:57.750,1
motor.C17156B.m211,2022.11.05T15:46:57.750,2
motor.C17156B.m224,2022.11.05T15:46:57.750,2
motor.C17156B.m56,2022.11.05T15:46:57.750,2
motor.C17156B.m70,2022.11.05T15:46:57.750,1
motor.C17156B.m77,2022.11.05T15:46:57.750,2
motor.C17156B.m97,2022.11.05T15:46:57.750,2
motor.C17156D.m11,2022.11.05T15:46:59.453,1
motor.C17156D.m78,2022.11.05T15:46:59.453,2
motor.C17156D.m99,2022.11.05T15:46:59.453,2
motor.C17156C.m1,2022.11.05T15:47:00.265,2
motor.C17156C.m15,2022.11.05T15:47:00.265,2
motor.C17156C.m16,2022.11.05T15:47:00.265,2
motor.C17156C.m2,2022.11.05T15:47:00.265,2
motor.C17156C.m22,2022.11.05T15:47:00.265,2
motor.C17156C.m23,2022.11.05T15:47:00.265,2
motor.C17156C.m29,2022.11.05T15:47:00.265,2
motor.C17156C.m30,2022.11.05T15:47:00.265,1
motor.C17156C.m36,2022.11.05T15:47:00.265,1
motor.C17156C.m37,2022.11.05T15:47:00.265,1
motor.C17156C.m8,2022.11.05T15:47:00.265,1
motor.C17156C.m9,2022.11.05T15:47:00.265,2
motor.C17156G.m1,2022.11.05T15:47:00.734,2
motor.C17156G.m104,2022.11.05T15:47:00.734,2
motor.C17156G.m124,2022.11.05T15:47:00.734,2
motor.C17156G.m131,2022.11.05T15:47:00.734,2
motor.C17156G.m146,2022.11.05T15:47:00.734,1
motor.C17156G.m153,2022.11.05T15:47:00.734,0
motor.C17156G.m175,2022.11.05T15:47:00.734,0
motor.C17156G.m182,2022.11.05T15:47:00.734,0
motor.C17156G.m204,2022.11.05T15:47:00.734,0
motor.C17156G.m211,2022.11.05T15:47:00.734,0
motor.C17156G.m43,2022.11.05T15:47:00.734,0
motor.C17156G.m56,2022.11.05T15:47:00.734,0
motor.C17156G.m70,2022.11.05T15:47:00.734,0
motor.C17156G.m77,2022.11.05T15:47:00.734,0
motor.C17156G.m97,2022.11.05T15:47:00.734,0
motor.C17156E.m37,2022.11.05T15:47:02.421,2
motor.C17156B.m1,2022.11.05T15:47:02.750,0
motor.C17156B.m104,2022.11.05T15:47:02.750,2
motor.C17156B.m124,2022.11.05T15:47:02.750,1
motor.C17156B.m131,2022.11.05T15:47:02.750,2
motor.C17156B.m146,2022.11.05T15:47:02.750,1
motor.C17156B.m153,2022.11.05T15:47:02.750,2
motor.C17156B.m175,2022.11.05T15:47:02.750,2
motor.C17156B.m182,2022.11.05T15:47:02.750,2
motor.C17156B.m204,2022.11.05T15:47:02.750,1
motor.C17156B.m211,2022.11.05T15:47:02.750,2
motor.C17156B.m224,2022.11.05T15:47:02.750,1
motor.C17156B.m56,2022.11.05T15:47:02.750,2
motor.C17156B.m70,2022.11.05T15:47:02.750,1
motor.C17156B.m77,2022.11.05T15:47:02.750,2
motor.C17156B.m97,2022.11.05T15:47:02.750,2
motor.C17156D.m11,2022.11.05T15:47:04.453,1
motor.C17156D.m78,2022.11.05T15:47:04.453,2
motor.C17156D.m99,2022.11.05T15:47:04.453,2
motor.C17156C.m1,2022.11.05T15:47:05.265,1
motor.C17156C.m15,2022.11.05T15:47:05.265,2
motor.C17156C.m16,2022.11.05T15:47:05.265,2
motor.C17156C.m2,2022.11.05T15:47:05.265,2
motor.C17156C.m22,2022.11.05T15:47:05.265,2
motor.C17156C.m23,2022.11.05T15:47:05.265,2
motor.C17156C.m29,2022.11.05T15:47:05.265,2
motor.C17156C.m30,2022.11.05T15:47:05.265,1
motor.C17156C.m36,2022.11.05T15:47:05.265,1
motor.C17156C.m37,2022.11.05T15:47:05.265,1
motor.C17156C.m8,2022.11.05T15:47:05.265,1
motor.C17156C.m9,2022.11.05T15:47:05.265,2
motor.C17156G.m1,2022.11.05T15:47:05.734,2
motor.C17156G.m104,2022.11.05T15:47:05.734,2
motor.C17156G.m124,2022.11.05T15:47:05.734,2
motor.C17156G.m131,2022.11.05T15:47:05.734,2
motor.C17156G.m146,2022.11.05T15:47:05.734,1
motor.C17156G.m153,2022.11.05T15:47:05.734,0
motor.C17156G.m175,2022.11.05T15:47:05.734,0
motor.C17156G.m182,2022.11.05T15:47:05.734,0
motor.C17156G.m204,2022.11.05T15:47:05.734,0
motor.C17156G.m211,2022.11.05T15:47:05.734,0
motor.C17156G.m43,2022.11.05T15:47:05.734,0
motor.C17156G.m56,2022.11.05T15:47:05.734,0
motor.C17156G.m70,2022.11.05T15:47:05.734,0
motor.C17156G.m77,2022.11.05T15:47:05.734,0
motor.C17156G.m97,2022.11.05T15:47:05.734,0
motor.C17156B.m1,2022.11.05T15:47:07.750,0
motor.C17156B.m104,2022.11.05T15:47:07.750,2
motor.C17156B.m124,2022.11.05T15:47:07.750,1
motor.C17156B.m131,2022.11.05T15:47:07.750,2
motor.C17156B.m146,2022.11.05T15:47:07.750,1
motor.C17156B.m153,2022.11.05T15:47:07.750,2
motor.C17156B.m175,2022.11.05T15:47:07.750,2
motor.C17156B.m182,2022.11.05T15:47:07.750,2
motor.C17156B.m204,2022.11.05T15:47:07.750,1
motor.C17156B.m211,2022.11.05T15:47:07.750,2
motor.C17156B.m224,2022.11.05T15:47:07.750,1
motor.C17156B.m56,2022.11.05T15:47:07.750,2
motor.C17156B.m70,2022.11.05T15:47:07.750,1
